DR_NO,Date Rptd,DATE OCC,TIME OCC,newdate,formatted_newdate,serialdate,day,month,year,weekday,time_text,time_serial,time,time,date_time,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
201608889,5/9/20 0:00,5/8/20 0:00,1230,05/09/2020,05/09/2020,43960,9,5,2020,Thu,0.520833333,12:30,12:30 PM,12:30 PM,05/09/2020 0.520833333333333,16,Foothill,1645,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0913 0447 0411,37,M,B,108,PARKING LOT,212,BOTTLE,AA,Adult Arrest,236,,,,12400    OSBORNE                      ST,,34.2626,-118.4094
201907517,3/12/20 0:00,3/10/20 0:00,2300,03/12/2020,03/12/2020,43902,12,3,2020,Sun,0.958333333,23:00,11:00 PM,11:00 PM,03/12/2020 0.958333333333333,19,Mission,1904,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0421 0451 0913 2002 0448 0416,33,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,13900    BARNER                       AV,,34.3248,-118.4372
201809675,4/16/20 0:00,4/16/20 0:00,945,04/16/2020,04/16/2020,43937,16,4,2020,Mon,0.40625,09:45,9:45 AM,9:45 AM,04/16/2020 0.40625,18,Southeast,1801,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 0913 1814 1402 0906,36,F,B,501,SINGLE FAMILY DWELLING,304,CLUB/BAT,IC,Invest Cont,236,998,,,8800    ORCHARD                      AV,,33.958,-118.2881
201211210,4/19/20 0:00,4/17/20 0:00,2130,04/19/2020,04/19/2020,43940,19,4,2020,Sun,0.895833333,21:30,9:30 PM,9:30 PM,04/19/2020 0.895833333333333,12,77th Street,1241,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0334 0445 0421,54,F,B,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,IC,Invest Cont,236,,,,3500 W  63RD                         ST,,33.9829,-118.3338
201007999,4/13/20 0:00,4/13/20 0:00,220,04/13/2020,04/13/2020,43934,13,4,2020,Sun,0.097222222,02:20,2:20 AM,2:20 AM,04/13/2020 0.0972222222222222,10,West Valley,1045,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0416 1813 1402 0411 2002,24,F,W,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,236,,,,5600    ETIWANDA                     AV,,34.1724,-118.5308
201209191,3/15/20 0:00,3/15/20 0:00,1230,03/15/2020,03/15/2020,43905,15,3,2020,Sat,0.520833333,12:30,12:30 PM,12:30 PM,03/15/2020 0.520833333333333,12,77th Street,1203,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 1276 0416 0448 0408 0432,26,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,1500 W  46TH                         ST,,34.0019,-118.3056
201109447,5/17/20 0:00,5/15/20 0:00,1200,05/17/2020,05/17/2020,43968,17,5,2020,Sun,0.5,12:00,12:00 PM,12:00 PM,05/17/2020 0.5,11,Northeast,1118,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0400 0416 1218,38,F,W,101,STREET,102,HAND GUN,IC,Invest Cont,236,,,,AVENUE 57,MONTE VISTA,34.1147,-118.1938
201000615,3/21/20 0:00,3/21/20 0:00,15,03/21/2020,03/21/2020,43911,21,3,2020,Mon,0.010416667,00:15,12:15 AM,12:15 AM,03/21/2020 0.0104166666666667,10,West Valley,1007,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1281 1813 2000 2038 0400 0416 0334 1402,45,F,A,501,SINGLE FAMILY DWELLING,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,236,998,,,17000    BURTON                       ST,,34.2202,-118.503
200308149,3/8/20 0:00,3/8/20 0:00,350,03/08/2020,03/08/2020,43898,8,3,2020,Wed,0.159722222,03:50,3:50 AM,3:50 AM,03/08/2020 0.159722222222222,3,Southwest,375,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 1814 2002 1206,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,1900 W  MARTIN LUTHER KING JR        BL,,34.0146,-118.313
201107840,3/30/20 0:00,3/30/20 0:00,100,03/30/2020,03/30/2020,43920,30,3,2020,Tue,0.041666667,01:00,1:00 AM,1:00 AM,03/30/2020 0.0416666666666667,11,Northeast,1171,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0416 1218 0913 0400,53,F,W,104,DRIVEWAY,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,MYRA,EFFIE,34.095,-118.2811
201309162,4/8/20 0:00,4/7/20 0:00,100,04/08/2020,04/08/2020,43929,8,4,2020,Mon,0.041666667,01:00,1:00 AM,1:00 AM,04/08/2020 0.0416666666666667,13,Newton,1371,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 2000 0913 0416 0302 0411,28,F,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,236,,,,52ND                         ST,GRAND                        AV,33.9958,-118.2801
200508276,4/14/20 0:00,4/14/20 0:00,1725,04/14/2020,04/14/2020,43935,14,4,2020,Sun,0.725694444,17:25,5:25 PM,5:25 PM,04/14/2020 0.725694444444445,5,Harbor,521,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0602 1821 1241 0913 2003 0416 0445 1813 2000,58,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,236,,,,2200    BLUE BUTTERFLY               WY,,33.7784,-118.3018
201212203,5/4/20 0:00,5/4/20 0:00,1530,05/04/2020,05/04/2020,43955,4,5,2020,Wed,0.645833333,15:30,3:30 PM,3:30 PM,05/04/2020 0.645833333333333,12,77th Street,1265,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1402 2000 1814 0913 0416 0445,28,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,998,,,85TH                         ST,VERMONT,33.961,-118.2917
201809812,4/19/20 0:00,4/19/20 0:00,155,04/19/2020,04/19/2020,43940,19,4,2020,Tue,0.079861111,01:55,1:55 AM,1:55 AM,04/19/2020 0.0798611111111111,18,Southeast,1826,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1821 1241 1206 0408,27,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,SUCCESS,103RD                        ST,33.9433,-118.2491
200309069,3/25/20 0:00,3/25/20 0:00,1015,03/25/2020,03/25/2020,43915,25,3,2020,Tue,0.427083333,10:15,10:15 AM,10:15 AM,03/25/2020 0.427083333333333,3,Southwest,357,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0334 2000 1402 0401 0421 1309 1814,22,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",215,MACHETE,AA,Adult Arrest,236,998,,,1100 W  37TH                         PL,,34.02,-118.2915
201200630,4/7/20 0:00,4/7/20 0:00,910,04/07/2020,04/07/2020,43928,7,4,2020,Tue,0.381944444,09:10,9:10 AM,9:10 AM,04/07/2020 0.381944444444444,12,77th Street,1243,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0400 0431 0913 1402,33,M,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,AO,Adult Other,236,998,,,1800 W  FLORENCE                     AV,,33.979,-118.3112
200508277,4/14/20 0:00,4/14/20 0:00,2240,04/14/2020,04/14/2020,43935,14,4,2020,Sat,0.944444444,22:40,10:40 PM,10:40 PM,04/14/2020 0.944444444444445,5,Harbor,561,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2001 2002 0913 1814 2000 0416 1206,23,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,8TH,AVERILL,33.737,-118.3077
201906781,2/25/20 0:00,2/25/20 0:00,2300,02/25/2020,02/25/2020,43886,25,2,2020,Thu,0.958333333,23:00,11:00 PM,11:00 PM,02/25/2020 0.958333333333333,19,Mission,1972,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0447 1813 2002,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,BLUNT INSTRUMENT,AO,Adult Other,236,,,,9000    BURNET                       AV,,34.2337,-118.4632
200908346,4/11/20 0:00,4/10/20 0:00,2000,04/11/2020,04/11/2020,43932,11,4,2020,Mon,0.833333333,20:00,8:00 PM,8:00 PM,04/11/2020 0.833333333333333,9,Van Nuys,974,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0448 0446 1241 0913,33,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,4700    WILLIS                       AV,,34.156,-118.4552
201805632,1/30/20 0:00,1/30/20 0:00,100,01/30/2020,01/30/2020,43860,30,1,2020,Mon,0.041666667,01:00,1:00 AM,1:00 AM,01/30/2020 0.0416666666666667,18,Southeast,1839,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0302 0913 1300 1402 1407,36,F,H,501,SINGLE FAMILY DWELLING,102,HAND GUN,AA,Adult Arrest,236,998,,,2300 E  107TH                        ST,,33.9389,-118.2307
201809509,4/13/20 0:00,4/13/20 0:00,130,04/13/2020,04/13/2020,43934,13,4,2020,Sun,0.0625,01:30,1:30 AM,1:30 AM,04/13/2020 0.0625,18,Southeast,1846,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0419 0446 1816 0906,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,11200    COMPTON                      AV,,33.9323,-118.2502
201209579,3/23/20 0:00,3/23/20 0:00,130,03/23/2020,03/23/2020,43913,23,3,2020,Wed,0.0625,01:30,1:30 AM,1:30 AM,03/23/2020 0.0625,12,77th Street,1241,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 0400 1814,27,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,6500    WEST                         BL,,33.9806,-118.3352
200900606,2/23/20 0:00,2/22/20 0:00,2200,02/23/2020,02/23/2020,43884,23,2,2020,Sun,0.916666667,22:00,10:00 PM,10:00 PM,02/23/2020 0.916666666666667,9,Van Nuys,926,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0419 1310 1414 1814 0913 0446,19,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,HAZELTINE,GILMORE,34.1877,-118.44
200707945,4/1/20 0:00,4/1/20 0:00,1700,04/01/2020,04/01/2020,43922,1,4,2020,Mon,0.708333333,17:00,5:00 PM,5:00 PM,04/01/2020 0.708333333333333,7,Wilshire,783,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 2000 1814 0913,37,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,2300 S  RIDGELEY                     DR,,34.0364,-118.3601
201409798,4/19/20 0:00,4/19/20 0:00,805,04/19/2020,04/19/2020,43940,19,4,2020,Sun,0.336805556,08:05,8:05 AM,8:05 AM,04/19/2020 0.336805555555556,14,Pacific,1431,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0408 1814 0429 2000,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,500    GRAND                        BL,,33.9883,-118.4673
201908675,4/13/20 0:00,4/13/20 0:00,135,04/13/2020,04/13/2020,43934,13,4,2020,Fri,0.065972222,01:35,1:35 AM,1:35 AM,04/13/2020 0.0659722222222222,19,Mission,1971,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1814 0447 0416 2000,27,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,8900    ORION                        AV,,34.2319,-118.472
200105285,1/19/20 0:00,1/19/20 0:00,200,01/19/2020,01/19/2020,43849,19,1,2020,Sun,0.083333333,02:00,2:00 AM,2:00 AM,01/19/2020 0.0833333333333333,1,Central,162,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1234 2000 0913 0416 0429 1814,21,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,,,,8TH,HOPE,34.0469,-118.2595
201210702,4/10/20 0:00,4/10/20 0:00,1040,04/10/2020,04/10/2020,43931,10,4,2020,Thu,0.444444444,10:40,10:40 AM,10:40 AM,04/10/2020 0.444444444444444,12,77th Street,1203,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0419 0448 0449 0421 1814 2000,41,F,H,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,IC,Invest Cont,236,,,,4800    CIMARRON                     ST,,34.0001,-118.316
201810925,5/10/20 0:00,5/10/20 0:00,1854,05/10/2020,05/10/2020,43961,10,5,2020,Mon,0.7875,18:54,6:54 PM,6:54 PM,05/10/2020 0.7875,18,Southeast,1802,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1813 1243 1814 0408 0334 0431 2000,45,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,200 W  93RD                         ST,,33.956,-118.2772
200407900,4/16/20 0:00,4/16/20 0:00,1715,04/16/2020,04/16/2020,43937,16,4,2020,Tue,0.71875,17:15,5:15 PM,5:15 PM,04/16/2020 0.71875,4,Hollenbeck,468,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 0446 0447,55,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,3200 E  4TH                          ST,,34.0388,-118.1987
200907157,3/9/20 0:00,3/9/20 0:00,1300,03/09/2020,03/09/2020,43899,9,3,2020,Sun,0.541666667,13:00,1:00 PM,1:00 PM,03/09/2020 0.541666666666667,9,Van Nuys,943,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0334 2000 0401 1814 1414,26,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,5500    HAZELTINE                    AV,,34.1747,-118.4442
201007686,3/31/20 0:00,3/31/20 0:00,1400,03/31/2020,03/31/2020,43921,31,3,2020,Tue,0.583333333,14:00,2:00 PM,2:00 PM,03/31/2020 0.583333333333333,10,West Valley,1063,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0444 0913 0408,26,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,18500    CLARK                        ST,,34.1704,-118.536
201607145,3/15/20 0:00,3/15/20 0:00,1900,03/15/2020,03/15/2020,43905,15,3,2020,Sat,0.791666667,19:00,7:00 PM,7:00 PM,03/15/2020 0.791666666666667,16,Foothill,1687,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0431 1813,56,M,H,101,STREET,512,MACE/PEPPER SPRAY,AO,Adult Other,236,,,,8100    SUNLAND                      BL,,34.2174,-118.3703
201508478,4/7/20 0:00,4/6/20 0:00,2325,04/07/2020,04/07/2020,43928,7,4,2020,Tue,0.975694444,23:25,11:25 PM,11:25 PM,04/07/2020 0.975694444444445,15,N Hollywood,1563,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0446 0913 0319 0400 0416 1218 2000 1813,46,F,W,102,SIDEWALK,513,STUN GUN,IC,Invest Cont,236,,,,MOORPARK,HOLLYWOOD                    FY,34.1512,-118.3864
201008162,4/18/20 0:00,4/14/20 0:00,1700,04/18/2020,04/18/2020,43939,18,4,2020,Fri,0.708333333,17:00,5:00 PM,5:00 PM,04/18/2020 0.708333333333333,10,West Valley,1023,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0444 2000 0400 0409 1813 0913 0448,57,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,18900    HART                         ST,,34.1975,-118.545
201309389,4/14/20 0:00,4/13/20 0:00,2300,04/14/2020,04/14/2020,43935,14,4,2020,Sun,0.958333333,23:00,11:00 PM,11:00 PM,04/14/2020 0.958333333333333,13,Newton,1363,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0400 1817 0913,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,4900    WADSWORTH                    AV,,33.9993,-118.2587
200109078,3/13/20 0:00,3/13/20 0:00,1315,03/13/2020,03/13/2020,43903,13,3,2020,Fri,0.552083333,13:15,1:15 PM,1:15 PM,03/13/2020 0.552083333333333,1,Central,156,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 2000 2004 1218 0913 1414 1814 2021,46,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,500    WALL                         ST,,34.0449,-118.2458
201209531,3/22/20 0:00,3/22/20 0:00,655,03/22/2020,03/22/2020,43912,22,3,2020,Sun,0.288194444,06:55,6:55 AM,6:55 AM,03/22/2020 0.288194444444444,12,77th Street,1239,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 0444 0416 0448 0408 0432 0429,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,5800 S  HOOVER                       ST,,33.9888,-118.2871
201211074,4/17/20 0:00,4/16/20 0:00,1200,04/17/2020,04/17/2020,43938,17,4,2020,Mon,0.5,12:00,12:00 PM,12:00 PM,04/17/2020 0.5,12,77th Street,1208,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0408 2000 1309 0913 1814 0444 0448,26,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,600 W  48TH                         ST,,33.9997,-118.2842
200208953,4/12/20 0:00,4/12/20 0:00,1000,04/12/2020,04/12/2020,43933,12,4,2020,Tue,0.416666667,10:00,10:00 AM,10:00 AM,04/12/2020 0.416666666666667,2,Rampart,265,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1813 0329 0432 0447 1307 1912 2000 0345 0913,29,F,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,236,,,,2000 W  8TH                          ST,,34.0544,-118.2767
201810579,5/4/20 0:00,5/4/20 0:00,1045,05/04/2020,05/04/2020,43955,4,5,2020,Wed,0.447916667,10:45,10:45 AM,10:45 AM,05/04/2020 0.447916666666667,18,Southeast,1804,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0334 1419 1407 1402 2000 0913 0432 0443 1813 1243,55,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,236,998,,,8700    MCKINLEY                     PL,,33.9593,-118.261
200407807,4/14/20 0:00,4/13/20 0:00,2245,04/14/2020,04/14/2020,43935,14,4,2020,Fri,0.947916667,22:45,10:45 PM,10:45 PM,04/14/2020 0.947916666666667,4,Hollenbeck,408,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1814 2000 0400 0444 0449 0429 1419 1407 1402,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,998,,,3800    ROSEMEAD                     AV,,34.0891,-118.1771
201210999,4/15/20 0:00,4/15/20 0:00,2305,04/15/2020,04/15/2020,43936,15,4,2020,Thu,0.961805556,23:05,11:05 PM,11:05 PM,04/15/2020 0.961805555555555,12,77th Street,1251,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0400 0416 1814,55,M,B,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,236,,,,CRENSHAW                     BL,73RD                         ST,33.9737,-118.3309
200208790,4/10/20 0:00,4/10/20 0:00,1130,04/10/2020,04/10/2020,43931,10,4,2020,Fri,0.479166667,11:30,11:30 AM,11:30 AM,04/10/2020 0.479166666666667,2,Rampart,257,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 0448,33,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,400    UNION                        DR,,34.0592,-118.2674
201808449,3/19/20 0:00,3/19/20 0:00,5,03/19/2020,03/19/2020,43909,19,3,2020,Sat,0.003472222,00:05,12:05 AM,12:05 AM,03/19/2020 0.00347222222222222,18,Southeast,1891,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1813 1243 0416,0,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,169TH                        ST,VERMONT                      AV,33.878,-118.2911
201907569,3/13/20 0:00,3/12/20 0:00,730,03/13/2020,03/13/2020,43903,13,3,2020,Fri,0.3125,07:30,7:30 AM,7:30 AM,03/13/2020 0.3125,19,Mission,1907,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0408 0913,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,13200    WHEELER                      AV,,34.3102,-118.4239
202107357,3/14/20 0:00,3/14/20 0:00,500,03/14/2020,03/14/2020,43904,14,3,2020,Thu,0.208333333,05:00,5:00 AM,5:00 AM,03/14/2020 0.208333333333333,21,Topanga,2187,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1814 1281 0449 0416 0445 1309 1414,22,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,AO,Adult Other,236,,,,5200    CALATRANA                    DR,,34.1638,-118.6029
202107787,3/27/20 0:00,3/27/20 0:00,1700,03/27/2020,03/27/2020,43917,27,3,2020,Sun,0.708333333,17:00,5:00 PM,5:00 PM,03/27/2020 0.708333333333333,21,Topanga,2137,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 2000 1241 0408 0444,34,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,21000    COHASSET                     ST,,34.2065,-118.5906
201909661,5/7/20 0:00,5/7/20 0:00,140,05/07/2020,05/07/2020,43958,7,5,2020,Wed,0.069444444,01:40,1:40 AM,1:40 AM,05/07/2020 0.0694444444444444,19,Mission,1919,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 2004 1218 0416 0419 0408 0913 0421 0429,34,F,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,12300    GLADSTONE                    AV,,34.2931,-118.4102
200308172,3/8/20 0:00,3/8/20 0:00,10,03/08/2020,03/08/2020,43898,8,3,2020,Sun,0.006944444,00:10,12:10 AM,12:10 AM,03/08/2020 0.00694444444444444,3,Southwest,314,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1202 0416 0446 0408 2000 1814,73,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,2600 S  MANHATTEN                    PL,,34.0328,-118.323
201807686,3/4/20 0:00,3/4/20 0:00,1000,03/04/2020,03/04/2020,43894,4,3,2020,Thu,0.416666667,10:00,10:00 AM,10:00 AM,03/04/2020 0.416666666666667,18,Southeast,1842,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1300 1814 1302 0408 0417 0400 0344 2000 0401,20,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,200 W  109TH                        ST,,33.9374,-118.2762
201809183,4/5/20 0:00,4/5/20 0:00,1300,04/05/2020,04/05/2020,43926,5,4,2020,Sat,0.541666667,13:00,1:00 PM,1:00 PM,04/05/2020 0.541666666666667,18,Southeast,1826,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0429 1814 0448 0913,27,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,9500    MAIE                         AV,,33.9507,-118.2445
201800618,3/26/20 0:00,3/26/20 0:00,2300,03/26/2020,03/26/2020,43916,26,3,2020,Tue,0.958333333,23:00,11:00 PM,11:00 PM,03/26/2020 0.958333333333333,18,Southeast,1832,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 0448 0419 1402 0444 0429 0421 0449 0913,25,F,B,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,236,998,,,200 E  105TH                        ST,,33.9411,-118.2717
200608685,4/4/20 0:00,4/4/20 0:00,1245,04/04/2020,04/04/2020,43925,4,4,2020,Thu,0.53125,12:45,12:45 PM,12:45 PM,04/04/2020 0.53125,6,Hollywood,622,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0448 0408 0401,37,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,626,,,1800 N  FULLER                       AV,,34.1035,-118.3489
